,A,ABBV,ABC,ABT,AET,AGN,ALXN,AMGN,ANTM,BAX,BCR,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MNK,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
146,44.720001,59.93,75.66999799999998,37.360001,119.690002,238.479996,128.740005,151.679993,132.110001,44.139999,224.0,166.339996,236.910004,72.349998,22.719999,76.400002,99.529999,54.279999,126.309998,66.400002,161.910004,76.160004,74.162247,75.190002,74.050003,77.335327,97.25,82.779999,77.010002,32.959999,87.110001,185.059998,88.239998,135.660004,78.779999,215.366669,115.690002,125.419998,73.470001,179.0,84.230003,59.610001,56.990002,370.690002,44.400002,47.889999,34.68,52.669998,98.220001,365.799988,114.029999,146.639999,131.050003,137.21000700000002,72.212769,89.949997,134.479996,63.200001,116.080002,47.0
147,45.419998,60.880001,76.010002,37.400002,121.440002,237.639999,126.980003,152.610001,132.270004,44.630001,225.300003,167.369995,242.270004,72.0,22.870001,76.559998,100.43,54.400002,129.0,67.0,162.520004,77.129997,75.056862,75.709999,74.82,76.46706400000002,99.370003,83.68,77.720001,33.580002,87.394997,187.259995,88.709999,136.360001,80.18,214.820007,116.620003,127.099998,74.650002,179.919998,84.58000200000002,58.830002,57.43,373.329987,45.049999,47.549999,34.779999,52.720001,99.139999,367.309998,114.699997,147.110001,132.139999,138.759995,71.555092,90.459999,135.559998,63.139999,116.669998,47.209999
148,45.57,60.639999,76.25,37.880001,122.0,238.300003,128.330002,151.78999299999995,133.630005,44.830002,225.720001,167.520004,241.0,71.33000200000002,22.77,76.400002,100.239998,54.27,127.849998,68.269997,163.350006,76.730003,75.04169499999998,75.82,74.870003,79.011978,99.540001,83.260002,78.129997,34.610001000000004,87.235001,188.710007,88.709999,139.149994,77.82,216.139999,116.599998,128.25,74.449997,179.940002,85.0,58.939999,56.34,374.119995,45.66,47.790001,34.48,53.0,99.0,359.519989,115.550003,147.720001,132.580002,139.220001,71.555092,87.739998,136.070007,63.990002,117.510002,47.009998
149,46.209999,60.200001,76.489998,38.0,123.07,237.119995,124.57,151.139999,133.369995,45.049999,228.639999,168.550003,238.0,71.160004,22.969999,76.82,99.540001,54.0,127.849998,69.239998,165.0,78.18,75.163002,76.110001,74.43,80.119759,99.440002,83.349998,78.879997,34.23,87.599998,190.729996,89.129997,140.309998,78.839996,216.080002,116.989998,127.519997,73.699997,180.889999,84.839996,58.049999,56.540001,376.540009,45.560001,48.189999,34.509998,53.150002,97.150002,354.0,116.510002,148.949997,132.940002,139.199997,72.01108599999998,86.800003,136.679993,63.330002,118.589996,47.130001
150,46.150002,60.0,76.57,37.720001,121.120003,231.059998,123.919998,149.080002,131.300003,45.09,228.869995,170.149994,233.660004,71.25,22.85,76.900002,97.43,54.720001,128.110001,69.0,165.71000700000005,78.089996,75.246399,75.82,74.800003,79.850296,98.529999,81.559998,78.660004,33.889999,87.404999,189.720001,89.809998,139.679993,77.519997,215.266663,116.540001,128.559998,72.5,179.070007,84.550003,56.560001,56.139999,375.600006,44.740002,47.959999,34.740002000000004,53.09,96.110001,347.440002,116.739998,149.100006,132.559998,138.449997,72.282921,85.199997,136.190002,63.459999,118.400002,47.16
151,46.5,60.860001,77.660004,39.040001,121.720001,230.940002,123.080002,151.21000700000005,129.75,45.18,229.479996,171.0,237.179993,72.860001,22.91,77.980003,100.260002,56.279999,129.0,69.66999799999999,166.240005,80.08000200000002,75.731613,76.760002,76.269997,80.479042,98.879997,83.290001,79.849998,34.419998,88.004997,188.850006,90.589996,142.279999,79.300003,218.050003,117.199997,130.559998,73.589996,183.360001,85.099998,57.310001,57.48,377.140015,45.639999,48.07,34.700001,53.689999,94.639999,355.589996,117.370003,151.5,136.160004,139.350006,73.571968,86.209999,138.570007,63.900002,119.379997,47.599998
152,44.560001,59.259998,75.08000200000002,38.369999,116.269997,226.490005,117.5,147.199997,124.82,44.84,225.080002,168.899994,232.0,70.75,22.35,75.639999,97.199997,54.75,126.779999,67.16999799999999,164.71000700000005,77.93,74.03335600000003,75.150002,74.599998,76.88623,96.050003,81.16999799999998,77.300003,34.330002,85.699997,184.690002,88.879997,139.5,76.839996,214.350006,115.07,127.400002,72.449997,177.369995,83.769997,55.98,56.040001,366.200012,43.68,46.759998,33.799999,52.02,91.529999,341.700012,114.870003,146.630005,133.669998,135.660004,72.195236,83.58000200000002,135.0,62.389999,117.779999,46.23
153,43.630001,59.380001,75.139999,37.509998,116.800003,225.02999900000003,113.629997,146.160004,125.330002,43.549999,223.910004,166.610001,227.0,70.389999,22.219999,74.839996,95.559998,54.720001,126.699997,68.41999799999999,165.770004,78.5,73.934799,75.18,74.639999,77.005989,95.480003,79.900002,76.150002,33.869999,84.995003,181.440002,87.519997,138.240005,76.519997,214.013336,115.0,129.440002,74.059998,174.75,81.269997,55.299999,55.490002,358.790009,43.18,46.27,33.799999,51.099998,90.400002,335.839996,115.860001,143.839996,135.110001,136.149994,69.643456,81.16999799999998,134.160004,60.700001,116.510002,46.299999
154,42.669998,59.279999,74.32,37.279999,116.830002,222.550003,113.0,145.889999,126.209999,42.700001,225.589996,163.979996,225.679993,70.949997,22.200001,75.160004,96.260002,54.040001,124.040001,68.449997,164.070007,77.739998,74.10159300000002,74.300003,73.620003,76.28742199999998,95.129997,79.66999799999998,75.019997,33.029999,84.375,179.339996,87.83000200000002,136.410004,73.410004,210.996674,117.169998,126.790001,75.129997,174.369995,82.83000200000002,54.650002,55.439999,351.950012,42.18,46.02,34.150002,50.790001,89.040001,334.470001,115.25,142.369995,130.080002,138.21000700000002,68.79280899999999,80.540001,133.21000700000002,59.799999,116.620003,45.900002
155,43.549999,60.580002,76.08000200000002,37.950001,119.860001,230.800003,115.800003,149.110001,127.75,43.779999,228.77999900000003,165.440002,232.869995,72.120003,22.549999,75.970001,97.800003,55.299999,125.870003,69.300003,169.029999,79.010002,74.821838,75.290001,74.209999,76.946106,96.190002,83.389999,76.389999,33.689999,85.989998,183.869995,89.5,135.880005,77.150002,213.766663,118.839996,127.730003,75.879997,179.940002,84.339996,57.029999,56.139999,361.600006,43.169998,46.790001,34.619999,51.369999,88.190002,343.2799990000001,117.019997,144.470001,132.0,139.800003,69.967903,83.849998,134.78999299999998,60.560001,118.239998,46.880001
156,43.68,61.790001,77.610001,38.650002,121.769997,230.990005,114.099998,150.830002,130.869995,44.990002,232.52999900000003,168.429993,239.309998,73.099998,23.07,77.360001,98.809998,57.669998,128.199997,70.599998,170.779999,80.0,75.981804,76.849998,75.980003,76.347305,97.050003,82.269997,77.16999799999998,34.040001000000004,88.035004,183.5,91.599998,137.520004,78.879997,219.240005,119.18,129.71000700000002,78.199997,183.490005,85.75,59.889999,57.150002,360.519989,43.25,47.66,35.139999,51.599998,91.230003,349.549988,118.849998,145.589996,133.330002,140.679993,70.792191,85.230003,134.410004,61.720001,119.669998,47.189999
157,44.360001,61.98,79.290001,39.310001,121.68,231.77999900000003,116.68,152.429993,131.25,45.18,235.160004,169.589996,242.570007,73.660004,23.4,77.91999799999998,98.529999,58.48,128.330002,71.0,172.729996,80.889999,76.830933,77.5,75.800003,76.047905,99.830002,83.150002,76.91999799999998,34.509998,88.459999,180.470001,93.160004,140.03999299999998,79.610001,220.523331,121.300003,130.479996,78.889999,187.020004,86.870003,60.959999,57.540001,365.01001,43.34,48.07,35.150002,52.43,90.410004,349.0,120.010002,147.940002,133.96000700000002,141.160004,72.204002,85.66999799999998,140.580002,62.150002,120.629997,47.5
158,44.310001,62.5,79.860001,39.310001,119.900002,232.990005,117.349998,154.28999299999995,131.649994,45.25,235.050003,169.28999299999995,244.619995,73.75,23.290001,77.910004,100.940002,58.25,128.399994,71.010002,176.300003,81.08000200000002,77.41999799999998,76.879997,75.82,74.7006,98.330002,84.68,76.5,34.759998,88.54499799999998,173.679993,93.099998,134.800003,80.970001,221.623337,121.360001,130.559998,78.809998,186.759995,86.82,61.630001,57.779999,365.119995,43.299999,48.369999,35.54000100000001,52.330002,90.800003,362.25,119.940002,148.199997,133.139999,140.149994,72.256615,87.110001,141.330002,62.18,120.589996,47.18
159,43.650002,61.84,79.940002,39.27,119.239998,234.320007,117.269997,153.440002,130.270004,45.23,235.820007,170.21000700000005,241.639999,74.010002,23.209999,78.18,100.25,58.110001,126.580002,69.379997,176.330002,80.910004,80.25,76.449997,75.559998,72.365273,99.360001,83.639999,75.910004,34.380001,88.445,176.490005,93.5,137.669998,80.0,221.669998,121.93,130.570007,79.32,186.899994,86.470001,60.009998,58.27,359.829987,42.639999,48.299999,35.82,51.939999,90.650002,357.899994,120.580002,146.399994,132.199997,140.979996,70.792191,86.160004,141.110001,62.0,119.82,47.209999
160,44.470001,63.599998,81.089996,40.830002,120.580002,236.25,122.199997,155.860001,132.440002,45.919998,236.669998,171.889999,247.240005,73.849998,23.67,79.08000200000002,104.300003,58.73,128.820007,69.43,178.380005,81.190002,81.089996,76.68,76.18,75.209579,103.5,85.900002,76.41999799999998,34.700001,89.25,180.369995,93.860001,140.53999299999998,82.529999,222.996674,122.589996,132.199997,79.83000200000002,191.880005,87.16999799999998,61.919998,58.889999,366.339996,43.759998,49.139999,35.79000100000001,52.52,92.940002,370.869995,121.07,148.839996,134.009995,142.369995,72.554764,89.690002,142.740005,62.580002,121.599998,48.099998
161,44.860001,63.48,81.709999,41.599998,116.309998,238.960007,124.629997,157.619995,130.28999299999998,46.310001,237.880005,174.080002,248.630005,74.290001,23.799999,79.550003,103.790001,59.990002,127.800003,69.300003,178.940002,81.779999,81.0,77.360001,77.050003,75.50898000000002,104.419998,85.959999,77.57,35.630001,89.5,159.759995,94.199997,141.119995,83.290001,226.176666,123.0,132.78999299999998,79.32,192.330002,87.870003,62.0,58.98,370.869995,44.18,49.389999,35.880001,53.02,93.339996,372.600006,121.739998,150.470001,135.809998,141.699997,73.84380300000002,90.080002,143.669998,63.16,122.93,47.84
162,45.610001,64.25,81.970001,42.029999,117.080002,240.139999,126.029999,161.360001,132.300003,46.869999,238.460007,175.970001,253.25,75.300003,23.959999,80.5,105.669998,60.59,129.5,70.989998,181.919998,82.650002,81.08000200000002,78.360001,78.18,77.574852,104.82,86.559998,78.559998,36.099998,90.870003,159.800003,94.970001,141.889999,86.389999,227.08667000000003,122.709999,135.610001,79.540001,192.720001,88.360001,62.75,59.259998,375.859985,44.720001,49.93,36.07,54.27,94.32,380.540009,122.519997,153.070007,137.619995,141.270004,74.81716899999998,90.089996,147.130005,63.450001,124.790001,48.580002
163,45.77,64.66999799999999,82.25,42.34,116.589996,239.490005,125.980003,160.619995,132.059998,46.5,237.630005,176.46000700000005,253.77999900000003,75.480003,23.83,81.150002,104.050003,60.07,128.119995,71.779999,182.389999,83.019997,80.25,78.589996,78.120003,78.71257800000002,104.949997,86.82,78.269997,35.639999,91.199997,155.350006,94.800003,141.059998,85.629997,226.036667,122.650002,136.259995,79.629997,193.990005,88.730003,62.459999,59.27,378.320007,44.779999,49.799999,36.150002,54.330002,93.709999,377.0,122.93,153.229996,138.259995,140.889999,75.41346,91.099998,146.490005,64.139999,125.120003,48.529999
164,46.639999,64.809998,84.529999,42.240002,116.389999,240.199997,126.370003,162.639999,132.419998,47.130001,236.399994,176.610001,254.240005,76.690002,23.700001,82.139999,104.07,61.150002,129.639999,72.5,179.300003,83.370003,80.709999,77.970001,78.720001,78.832336,106.82,86.709999,79.0,35.91,90.845001,155.0,94.230003,149.5,85.989998,226.21666,122.68,136.96000700000002,79.910004,196.520004,88.91999799999998,62.549999,59.779999,378.149994,45.939999,49.369999,36.279999,54.849998,95.900002,370.450012,123.199997,155.009995,136.899994,140.96000700000005,76.088669,90.32,151.440002,63.220001,125.339996,49.07
165,46.860001,63.700001,85.349998,42.34,120.110001,243.589996,125.0,162.0,134.470001,47.09,235.52999900000003,177.100006,253.300003,76.790001,23.790001,82.760002,102.949997,60.860001,130.690002,72.730003,179.919998,83.57,81.720001,78.449997,79.089996,79.940117,107.07,86.43,79.980003,36.060001,90.805,162.220001,93.809998,147.429993,83.309998,226.160004,122.980003,136.380005,79.5,198.880005,89.190002,62.77,59.869999,383.380005,45.849998,49.57,36.490002,56.169998,96.32,367.019989,123.279999,156.600006,137.78999299999998,142.389999,76.24651300000002,88.980003,149.160004,63.529999,126.080002,49.619999
166,46.959999,63.82,86.260002,42.400002,118.879997,245.679993,126.370003,163.449997,134.529999,47.080002,235.789993,177.389999,254.119995,77.110001,23.889999,83.019997,102.370003,61.029999,130.470001,72.32,179.479996,83.809998,81.309998,77.970001,78.720001,77.994011,107.379997,85.66999799999998,78.58000200000002,36.650002,91.150002,162.410004,93.220001,148.270004,82.849998,226.126663,123.769997,136.570007,80.980003,198.679993,89.25,62.830002,59.799999,386.0,45.830002,49.549999,36.970001,56.119999,94.110001,367.880005,122.970001,158.369995,135.309998,141.649994,76.237747,89.339996,149.820007,63.669998,126.650002,50.080002
167,46.599998,63.23,85.730003,42.049999,118.940002,243.0,125.620003,163.820007,134.71000700000002,46.810001,232.77999900000003,175.5,260.040009,76.269997,23.66,82.5,102.849998,60.48,132.699997,71.629997,178.869995,83.449997,81.019997,77.699997,79.400002,76.88623,105.389999,86.940002,78.610001,36.419998,90.489998,160.190002,93.690002,148.720001,84.190002,224.303329,123.0,136.119995,80.370003,197.300003,88.43,62.450001,59.0,385.859985,45.560001,49.560001,36.689999,55.41,95.010002,374.799988,122.260002,156.649994,135.660004,141.759995,75.676529,90.059998,149.0,63.02,125.260002,49.689999
168,46.669998,63.41,85.760002,41.939999,117.970001,243.369995,125.0,163.199997,133.759995,46.439999,231.600006,174.339996,260.940002,75.900002,23.540001,82.940002,102.410004,60.549999,133.080002,71.910004,178.100006,83.089996,80.75,77.32,79.440002,78.023949,105.400002,86.5,79.449997,36.32,90.305,158.899994,93.510002,148.639999,83.739998,222.596664,124.779999,136.399994,79.849998,196.589996,88.07,62.959999,59.080002,382.959991,45.32,49.450001,36.669998,55.080002,92.300003,381.529999,121.470001,156.270004,135.149994,140.75,75.536224,89.08000200000002,148.470001,62.709999,124.75,49.5
169,46.959999,63.57,86.389999,42.799999,115.970001,244.0,124.150002,162.449997,133.080002,46.48,233.360001,175.190002,259.869995,75.709999,24.040001,82.93,102.93,61.029999,131.020004,71.989998,178.119995,83.5,81.279999,77.58000200000002,79.099998,77.185631,106.440002,85.459999,79.629997,36.57,90.309998,154.410004,94.629997,148.990005,82.910004,237.360001,125.839996,136.979996,80.269997,198.039993,87.860001,62.610001,59.0,386.809998,45.07,49.59,36.900002,55.360001,93.889999,377.480011,122.300003,156.78999299999995,136.139999,143.470001,76.097443,87.300003,149.009995,63.049999,125.330002,49.52
170,46.98,63.23,86.379997,42.880001,115.57,247.0,128.240005,163.389999,134.580002,46.639999,231.869995,175.410004,279.76001,75.610001,24.18,83.239998,105.599998,61.75,131.919998,72.150002,177.990005,83.360001,81.389999,77.650002,79.279999,77.694611,106.769997,87.160004,80.370003,36.84,90.230003,153.75,95.0,152.190002,87.18,232.0,125.209999,137.899994,80.199997,198.440002,88.41999799999998,67.290001,59.0,387.679993,47.02,49.459999,36.669998,55.59,95.080002,386.25,122.209999,157.529999,135.759995,142.71000700000005,76.202667,91.339996,150.300003,63.07,125.949997,50.209999
171,46.720001,64.0,86.010002,43.049999,119.010002,248.5,127.739998,164.779999,139.729996,46.18,230.75,174.649994,282.089996,75.5,23.860001,82.910004,107.980003,62.130001,141.649994,73.639999,175.889999,84.220001,81.400002,77.709999,79.019997,77.39520999999998,106.199997,87.32,81.019997,36.400002,90.220001,171.339996,94.550003,151.96000700000005,88.470001,229.476669,125.120003,138.169998,80.400002,196.779999,87.83000200000002,67.529999,58.990002,384.570007,47.040001,49.419998,36.799999,55.189999,92.660004,391.399994,118.25,156.820007,137.46000700000002,143.690002,76.158821,93.629997,149.46000700000005,62.709999,124.790001,50.169998
172,46.490002,63.91,85.900002,43.080002,120.230003,250.0,125.709999,165.699997,142.630005,46.389999,230.0,173.669998,287.839996,75.699997,23.92,82.849998,107.440002,61.790001,146.0,75.269997,177.800003,84.660004,82.139999,77.68,77.459999,78.083832,106.349998,86.57,80.230003,36.560001,90.445,175.679993,94.510002,150.830002,86.599998,228.81666600000003,125.07,138.75,81.589996,195.889999,87.199997,66.440002,58.630001,387.609985,46.580002,49.560001,36.799999,55.189999,92.610001,391.029999,116.82,157.0,138.279999,143.550003,76.32543199999998,93.510002,149.0,62.709999,124.480003,50.189999
173,46.209999,64.410004,85.279999,43.389999,117.540001,247.369995,126.769997,165.889999,139.419998,46.549999,229.020004,172.53999299999995,286.0,75.779999,23.709999,82.809998,105.989998,62.110001,139.690002,72.489998,176.100006,84.410004,81.269997,77.849998,75.839996,75.778442,106.510002,84.050003,79.480003,36.630001,90.04499799999998,173.220001,93.0,150.0,86.010002,229.653336,125.029999,137.229996,82.75,195.419998,86.57,66.639999,58.700001,383.709991,47.130001,49.25,36.830002,54.84,92.5,393.0,115.800003,157.0,136.169998,141.940002,75.99221,95.900002,151.649994,62.48,123.349998,50.0
174,47.0,64.41999799999999,85.709999,43.57,116.709999,249.550003,126.629997,167.449997,133.5,48.009998,229.919998,174.660004,286.829987,75.199997,23.99,83.5,106.019997,62.139999,139.440002,68.75,178.940002,84.510002,81.220001,78.0,78.489998,75.868263,116.150002,81.339996,77.540001,36.830002,90.339996,173.110001,93.75,149.669998,87.66999799999998,228.766663,125.099998,138.009995,82.25,196.25,88.139999,66.870003,58.389999,387.640015,46.529999,49.41,36.75,55.41,91.540001,399.640015,116.18,159.389999,130.720001,141.169998,76.92173000000003,94.650002,155.089996,63.07,123.620003,49.919998
